"Source","Backup","SHA256","MatchesSource"
"E:\Java\MinecraftMod\DarkGrey_RPG\run\server\dgr-0320b2-final-r2\stats\a01a21f5-c117-3c1f-b5d0-e055b927f733.json","E:\Java\MinecraftMod\DarkGrey_RPG\.tooling\0.3.3.1\backups\08-dgr-0320b2-final-r2\stats\a01a21f5-c117-3c1f-b5d0-e055b927f733.json","A606094040BE0031CF4589E7E20338661DB5E25CA25C57661A14825117889D29","True"
"E:\Java\MinecraftMod\DarkGrey_RPG\.tooling\0.3.3.0\p10\task-project\project.json","E:\Java\MinecraftMod\DarkGrey_RPG\.tooling\0.3.3.1\backups\09-task-project\project.json","CDE895E932EDB566525A1F62BE3DF98793CFC5D3BFBFAB566B25376E0A24602A","True"
"E:\Java\MinecraftMod\DarkGrey_RPG\.tooling\0.3.3.0\p10\task-project\task_story.dgrs","E:\Java\MinecraftMod\DarkGrey_RPG\.tooling\0.3.3.1\backups\09-task-project\task_story.dgrs","5BB21494FDC25532001033D1E919E582C25136438E90F309548B7ADB64E94284","True"
"E:\Java\MinecraftMod\DarkGrey_RPG\.tooling\0.3.3.0\p10\task-project\resources\canonical\memberships\x514130333330\x7461736b5f73746f7279.json","E:\Java\MinecraftMod\DarkGrey_RPG\.tooling\0.3.3.1\backups\09-task-project\resources\canonical\memberships\x514130333330\x7461736b5f73746f7279.json","C63341D4B80204988BA841544B273B567DBCF3F621A5676C9269716B06D97C56","True"
"E:\Java\MinecraftMod\DarkGrey_RPG\.tooling\0.3.3.0\p10\task-project\resources\canonical\stories\x514130333330\x7461736b5f73746f7279.json","E:\Java\MinecraftMod\DarkGrey_RPG\.tooling\0.3.3.1\backups\09-task-project\resources\canonical\stories\x514130333330\x7461736b5f73746f7279.json","A4C9F5B1F27BAFEDB17E1A14FAB9587088E496FE9DC84834A22DF8F63B3ECE86","True"
"E:\Java\MinecraftMod\DarkGrey_RPG\.tooling\0.3.3.0\p10\task-project\resources\canonical\tasks\x514130333330\x726f757465.json","E:\Java\MinecraftMod\DarkGrey_RPG\.tooling\0.3.3.1\backups\09-task-project\resources\canonical\tasks\x514130333330\x726f757465.json","497A8D8D7CC59E079A84539A8511D59FA11C636930F1392755EE29AF8ED376B2","True"
"E:\Java\MinecraftMod\DarkGrey_RPG\.tooling\0.3.3.0\p10\live-client\saves\DGR0330Acceptance\forcedchunks.dat","E:\Java\MinecraftMod\DarkGrey_RPG\.tooling\0.3.3.1\backups\10-saves\DGR0330Acceptance\forcedchunks.dat","8A1FF1D28CC89BEFE2B93AEC31A800604D46B8E653E6A106D409A240CDA20738","True"
"E:\Java\MinecraftMod\DarkGrey_RPG\.tooling\0.3.3.0\p10\live-client\saves\DGR0330Acceptance\level.dat","E:\Java\MinecraftMod\DarkGrey_RPG\.tooling\0.3.3.1\backups\10-saves\DGR0330Acceptance\level.dat","8F9AC0EBB6757269656D9FD4D60E28D5A318F36DB03CE95A175F28912BA8738E","True"
"E:\Java\MinecraftMod\DarkGrey_RPG\.tooling\0.3.3.0\p10\live-client\saves\DGR0330Acceptance\level.dat_mcr","E:\Java\MinecraftMod\DarkGrey_RPG\.tooling\0.3.3.1\backups\10-saves\DGR0330Acceptance\level.dat_mcr","650B08B76BA73F1FFA02E4C8ADD6F89923CE77784333BE2A387B68383B443902","True"
"E:\Java\MinecraftMod\DarkGrey_RPG\.tooling\0.3.3.0\p10\live-client\saves\DGR0330Acceptance\level.dat_old","E:\Java\MinecraftMod\DarkGrey_RPG\.tooling\0.3.3.1\backups\10-saves\DGR0330Acceptance\level.dat_old","481C7988ABC472F00DB1F4199C91DE7A028ABFDCF9941CB0B549F66A3F7B7999","True"
"E:\Java\MinecraftMod\DarkGrey_RPG\.tooling\0.3.3.0\p10\live-client\saves\DGR0330Acceptance\session.lock","E:\Java\MinecraftMod\DarkGrey_RPG\.tooling\0.3.3.1\backups\10-saves\DGR0330Acceptance\session.lock","41F22D8F89AA1FD447F3EF254CC1AF3A7F021B225AA8A3D37E4D90EAFB3E91A8","True"
"E:\Java\MinecraftMod\DarkGrey_RPG\.tooling\0.3.3.0\p10\live-client\saves\DGR0330Acceptance\customnpcs\animations.dat","E:\Java\MinecraftMod\DarkGrey_RPG\.tooling\0.3.3.1\backups\10-saves\DGR0330Acceptance\customnpcs\animations.dat","358772BEA8F1322E111E2C72D59E35086EF0B16ED1BB66E6740C9CBFA7DCAA92","True"
"E:\Java\MinecraftMod\DarkGrey_RPG\.tooling\0.3.3.0\p10\live-client\saves\DGR0330Acceptance\customnpcs\animations.dat_old","E:\Java\MinecraftMod\DarkGrey_RPG\.tooling\0.3.3.1\backups\10-saves\DGR0330Acceptance\customnpcs\animations.dat_old","358772BEA8F1322E111E2C72D59E35086EF0B16ED1BB66E6740C9CBFA7DCAA92","True"
"E:\Java\MinecraftMod\DarkGrey_RPG\.tooling\0.3.3.0\p10\live-client\saves\DGR0330Acceptance\customnpcs\customeffects.dat","E:\Java\MinecraftMod\DarkGrey_RPG\.tooling\0.3.3.1\backups\10-saves\DGR0330Acceptance\customnpcs\customeffects.dat","F7455AA6D6935A0F7142BF550DBFA97641B550249A10FE5BD4546748804776E2","True"
"E:\Java\MinecraftMod\DarkGrey_RPG\.tooling\0.3.3.0\p10\live-client\saves\DGR0330Acceptance\customnpcs\customeffects.dat_old","E:\Java\MinecraftMod\DarkGrey_RPG\.tooling\0.3.3.1\backups\10-saves\DGR0330Acceptance\customnpcs\customeffects.dat_old","F7455AA6D6935A0F7142BF550DBFA97641B550249A10FE5BD4546748804776E2","True"
"E:\Java\MinecraftMod\DarkGrey_RPG\.tooling\0.3.3.0\p10\live-client\saves\DGR0330Acceptance\customnpcs\global.dat","E:\Java\MinecraftMod\DarkGrey_RPG\.tooling\0.3.3.1\backups\10-saves\DGR0330Acceptance\customnpcs\global.dat","2903950A2F0C53A49084569833CC54966FDA9662D326C32C0C600D97BCE06F4D","True"
"E:\Java\MinecraftMod\DarkGrey_RPG\.tooling\0.3.3.0\p10\live-client\saves\DGR0330Acceptance\customnpcs\global.dat_old","E:\Java\MinecraftMod\DarkGrey_RPG\.tooling\0.3.3.1\backups\10-saves\DGR0330Acceptance\customnpcs\global.dat_old","2903950A2F0C53A49084569833CC54966FDA9662D326C32C0C600D97BCE06F4D","True"
"E:\Java\MinecraftMod\DarkGrey_RPG\.tooling\0.3.3.0\p10\live-client\saves\DGR0330Acceptance\customnpcs\linkeditems.dat","E:\Java\MinecraftMod\DarkGrey_RPG\.tooling\0.3.3.1\backups\10-saves\DGR0330Acceptance\customnpcs\linkeditems.dat","D2BD516D320F5FF11A0EFAC30368813B976A2468310BD76B2ED9DC94BF7CE696","True"
"E:\Java\MinecraftMod\DarkGrey_RPG\.tooling\0.3.3.0\p10\live-client\saves\DGR0330Acceptance\customnpcs\linkeditems.dat_old","E:\Java\MinecraftMod\DarkGrey_RPG\.tooling\0.3.3.1\backups\10-saves\DGR0330Acceptance\customnpcs\linkeditems.dat_old","D2BD516D320F5FF11A0EFAC30368813B976A2468310BD76B2ED9DC94BF7CE696","True"
"E:\Java\MinecraftMod\DarkGrey_RPG\.tooling\0.3.3.0\p10\live-client\saves\DGR0330Acceptance\customnpcs\magic.dat","E:\Java\MinecraftMod\DarkGrey_RPG\.tooling\0.3.3.1\backups\10-saves\DGR0330Acceptance\customnpcs\magic.dat","EB171DFCF45C2105ECD4E1ED24F415199448AE1DCC4C80C10A42E0FDA2B7E4A2","True"
"E:\Java\MinecraftMod\DarkGrey_RPG\.tooling\0.3.3.0\p10\live-client\saves\DGR0330Acceptance\customnpcs\magic.dat_old","E:\Java\MinecraftMod\DarkGrey_RPG\.tooling\0.3.3.1\backups\10-saves\DGR0330Acceptance\customnpcs\magic.dat_old","EB171DFCF45C2105ECD4E1ED24F415199448AE1DCC4C80C10A42E0FDA2B7E4A2","True"
"E:\Java\MinecraftMod\DarkGrey_RPG\.tooling\0.3.3.0\p10\live-client\saves\DGR0330Acceptance\customnpcs\playerdatamap.dat","E:\Java\MinecraftMod\DarkGrey_RPG\.tooling\0.3.3.1\backups\10-saves\DGR0330Acceptance\customnpcs\playerdatamap.dat","8E9037D1682AEED56959EEFBA267377F44B110E3E148105DA17CCD2491529AEB","True"
"E:\Java\MinecraftMod\DarkGrey_RPG\.tooling\0.3.3.0\p10\live-client\saves\DGR0330Acceptance\customnpcs\playerdatamap.dat_old","E:\Java\MinecraftMod\DarkGrey_RPG\.tooling\0.3.3.1\backups\10-saves\DGR0330Acceptance\customnpcs\playerdatamap.dat_old","8E9037D1682AEED56959EEFBA267377F44B110E3E148105DA17CCD2491529AEB","True"
"E:\Java\MinecraftMod\DarkGrey_RPG\.tooling\0.3.3.0\p10\live-client\saves\DGR0330Acceptance\customnpcs\recipes.dat","E:\Java\MinecraftMod\DarkGrey_RPG\.tooling\0.3.3.1\backups\10-saves\DGR0330Acceptance\customnpcs\recipes.dat","D68C54191062924C232E7F1454933E7E6E3864F76E57F5EC260668F9D0C5BA83","True"
"E:\Java\MinecraftMod\DarkGrey_RPG\.tooling\0.3.3.0\p10\live-client\saves\DGR0330Acceptance\customnpcs\dialogs\Villager\1.json","E:\Java\MinecraftMod\DarkGrey_RPG\.tooling\0.3.3.1\backups\10-saves\DGR0330Acceptance\customnpcs\dialogs\Villager\1.json","B0AC090824733A4363A2623554BD0D6EA9591CC0E5053BFC87AC24995CA6EE80","True"
"E:\Java\MinecraftMod\DarkGrey_RPG\.tooling\0.3.3.0\p10\live-client\saves\DGR0330Acceptance\customnpcs\dialogs\Villager\2.json","E:\Java\MinecraftMod\DarkGrey_RPG\.tooling\0.3.3.1\backups\10-saves\DGR0330Acceptance\customnpcs\dialogs\Villager\2.json","25556D909F14B41369517C9B747DEF845BBCE2237CF14B0464B137C46281CC4E","True"
"E:\Java\MinecraftMod\DarkGrey_RPG\.tooling\0.3.3.0\p10\live-client\saves\DGR0330Acceptance\customnpcs\dialogs\Villager\3.json","E:\Java\MinecraftMod\DarkGrey_RPG\.tooling\0.3.3.1\backups\10-saves\DGR0330Acceptance\customnpcs\dialogs\Villager\3.json","5910B859F15E7552A868E439E035B96CC08A136801610D36B8BFE8B779048BDB","True"
"E:\Java\MinecraftMod\DarkGrey_RPG\.tooling\0.3.3.0\p10\live-client\saves\DGR0330Acceptance\customnpcs\playerdata\31c4910d-9b69-4725-8969-9ed53ac8a7dc.json","E:\Java\MinecraftMod\DarkGrey_RPG\.tooling\0.3.3.1\backups\10-saves\DGR0330Acceptance\customnpcs\playerdata\31c4910d-9b69-4725-8969-9ed53ac8a7dc.json","8C69878C667F82C54ED0AFB96A58B6A983919D7F568DA47078C388A8B4495577","True"
"E:\Java\MinecraftMod\DarkGrey_RPG\.tooling\0.3.3.0\p10\live-client\saves\DGR0330Acceptance\customnpcs\scripts\forge_scripts.json","E:\Java\MinecraftMod\DarkGrey_RPG\.tooling\0.3.3.1\backups\10-saves\DGR0330Acceptance\customnpcs\scripts\forge_scripts.json","9B58C59AC2E268571C186C1CB201FE414DB09FEABE0E187DB6F4636214A32D22","True"
"E:\Java\MinecraftMod\DarkGrey_RPG\.tooling\0.3.3.0\p10\live-client\saves\DGR0330Acceptance\customnpcs\scripts\npc_scripts.json","E:\Java\MinecraftMod\DarkGrey_RPG\.tooling\0.3.3.1\backups\10-saves\DGR0330Acceptance\customnpcs\scripts\npc_scripts.json","9B58C59AC2E268571C186C1CB201FE414DB09FEABE0E187DB6F4636214A32D22","True"
"E:\Java\MinecraftMod\DarkGrey_RPG\.tooling\0.3.3.0\p10\live-client\saves\DGR0330Acceptance\customnpcs\scripts\player_scripts.json","E:\Java\MinecraftMod\DarkGrey_RPG\.tooling\0.3.3.1\backups\10-saves\DGR0330Acceptance\customnpcs\scripts\player_scripts.json","736A18A63051A301E1FA45B4565E1417CA41C81DEDFDBD35F58189BD8E0B13F3","True"
"E:\Java\MinecraftMod\DarkGrey_RPG\.tooling\0.3.3.0\p10\live-client\saves\DGR0330Acceptance\customnpcs\scripts\world_data.json","E:\Java\MinecraftMod\DarkGrey_RPG\.tooling\0.3.3.1\backups\10-saves\DGR0330Acceptance\customnpcs\scripts\world_data.json","D914176FD50BD7F565700006A31AA97B79D3AD17CEE20C8E5FF2061D5CB74817","True"
"E:\Java\MinecraftMod\DarkGrey_RPG\.tooling\0.3.3.0\p10\live-client\saves\DGR0330Acceptance\data\darkgrey_rpg_canonical_sessions.dat","E:\Java\MinecraftMod\DarkGrey_RPG\.tooling\0.3.3.1\backups\10-saves\DGR0330Acceptance\data\darkgrey_rpg_canonical_sessions.dat","3AED943AA8F6A644CF84A214C4807903FE540D424CC5AC0194AF4210E80BB371","True"
"E:\Java\MinecraftMod\DarkGrey_RPG\.tooling\0.3.3.0\p10\live-client\saves\DGR0330Acceptance\data\darkgrey_rpg_canonical_tasks.dat","E:\Java\MinecraftMod\DarkGrey_RPG\.tooling\0.3.3.1\backups\10-saves\DGR0330Acceptance\data\darkgrey_rpg_canonical_tasks.dat","3A5ECAC51F525CE55895D58467B179FED86CA2EC34CF614168BC8A729E24B921","True"
"E:\Java\MinecraftMod\DarkGrey_RPG\.tooling\0.3.3.0\p10\live-client\saves\DGR0330Acceptance\data\darkgrey_rpg_players.dat","E:\Java\MinecraftMod\DarkGrey_RPG\.tooling\0.3.3.1\backups\10-saves\DGR0330Acceptance\data\darkgrey_rpg_players.dat","59327D452D43CB89D2F2D5957F92E7977C546CE817E0CB6C210FC3F874176C2B","True"
"E:\Java\MinecraftMod\DarkGrey_RPG\.tooling\0.3.3.0\p10\live-client\saves\DGR0330Acceptance\data\darkgrey_rpg_story_package_generations.dat","E:\Java\MinecraftMod\DarkGrey_RPG\.tooling\0.3.3.1\backups\10-saves\DGR0330Acceptance\data\darkgrey_rpg_story_package_generations.dat","4228816FB200E2D1DAB0E8E99167B12AD541FCEF8BFD53AFBF350FB73C35AA4F","True"
"E:\Java\MinecraftMod\DarkGrey_RPG\.tooling\0.3.3.0\p10\live-client\saves\DGR0330Acceptance\data\Village.dat","E:\Java\MinecraftMod\DarkGrey_RPG\.tooling\0.3.3.1\backups\10-saves\DGR0330Acceptance\data\Village.dat","B0B37D90B912701DC6F79880805A5F03BA447E22CD059FEB49DCFA93E7F35BFD","True"
"E:\Java\MinecraftMod\DarkGrey_RPG\.tooling\0.3.3.0\p10\live-client\saves\DGR0330Acceptance\data\villages.dat","E:\Java\MinecraftMod\DarkGrey_RPG\.tooling\0.3.3.1\backups\10-saves\DGR0330Acceptance\data\villages.dat","8402850194AECA02A39CDC4B2D4FC7EE0D5740033D157F7901CB1576D6FF85E8","True"
"E:\Java\MinecraftMod\DarkGrey_RPG\.tooling\0.3.3.0\p10\live-client\saves\DGR0330Acceptance\data\dgr_task_transactions\31c4910d-9b69-4725-8969-9ed53ac8a7dc.nbt","E:\Java\MinecraftMod\DarkGrey_RPG\.tooling\0.3.3.1\backups\10-saves\DGR0330Acceptance\data\dgr_task_transactions\31c4910d-9b69-4725-8969-9ed53ac8a7dc.nbt","5B36F48E9C50CDCDAB2CB846B774FCFFD94AEDE9801B15C6D9D9990FC3C18EB6","True"
"E:\Java\MinecraftMod\DarkGrey_RPG\.tooling\0.3.3.0\p10\live-client\saves\DGR0330Acceptance\DIM-1\forcedchunks.dat","E:\Java\MinecraftMod\DarkGrey_RPG\.tooling\0.3.3.1\backups\10-saves\DGR0330Acceptance\DIM-1\forcedchunks.dat","8A1FF1D28CC89BEFE2B93AEC31A800604D46B8E653E6A106D409A240CDA20738","True"
"E:\Java\MinecraftMod\DarkGrey_RPG\.tooling\0.3.3.0\p10\live-client\saves\DGR0330Acceptance\DIM-1\data\villages.dat","E:\Java\MinecraftMod\DarkGrey_RPG\.tooling\0.3.3.1\backups\10-saves\DGR0330Acceptance\DIM-1\data\villages.dat","8402850194AECA02A39CDC4B2D4FC7EE0D5740033D157F7901CB1576D6FF85E8","True"
"E:\Java\MinecraftMod\DarkGrey_RPG\.tooling\0.3.3.0\p10\live-client\saves\DGR0330Acceptance\DIM1\forcedchunks.dat","E:\Java\MinecraftMod\DarkGrey_RPG\.tooling\0.3.3.1\backups\10-saves\DGR0330Acceptance\DIM1\forcedchunks.dat","8A1FF1D28CC89BEFE2B93AEC31A800604D46B8E653E6A106D409A240CDA20738","True"
"E:\Java\MinecraftMod\DarkGrey_RPG\.tooling\0.3.3.0\p10\live-client\saves\DGR0330Acceptance\DIM1\data\villages.dat","E:\Java\MinecraftMod\DarkGrey_RPG\.tooling\0.3.3.1\backups\10-saves\DGR0330Acceptance\DIM1\data\villages.dat","8402850194AECA02A39CDC4B2D4FC7EE0D5740033D157F7901CB1576D6FF85E8","True"
"E:\Java\MinecraftMod\DarkGrey_RPG\.tooling\0.3.3.0\p10\live-client\saves\DGR0330Acceptance\playerdata\31c4910d-9b69-4725-8969-9ed53ac8a7dc.dat","E:\Java\MinecraftMod\DarkGrey_RPG\.tooling\0.3.3.1\backups\10-saves\DGR0330Acceptance\playerdata\31c4910d-9b69-4725-8969-9ed53ac8a7dc.dat","E116724B080B9CEBBFA0017DCA51CC294B7583E8F7153169D71D3C9275CD70CB","True"
"E:\Java\MinecraftMod\DarkGrey_RPG\.tooling\0.3.3.0\p10\live-client\saves\DGR0330Acceptance\region\r.-1.-1.mca","E:\Java\MinecraftMod\DarkGrey_RPG\.tooling\0.3.3.1\backups\10-saves\DGR0330Acceptance\region\r.-1.-1.mca","25196F2BE1F76A906CAA88BA8EB502C113A1C2457E58A5631F51DF383A720C56","True"
"E:\Java\MinecraftMod\DarkGrey_RPG\.tooling\0.3.3.0\p10\live-client\saves\DGR0330Acceptance\region\r.-1.0.mca","E:\Java\MinecraftMod\DarkGrey_RPG\.tooling\0.3.3.1\backups\10-saves\DGR0330Acceptance\region\r.-1.0.mca","E788160AFCAE1CE77F8D719912A6FE765100278382745498D2063151F1F7E5BC","True"
"E:\Java\MinecraftMod\DarkGrey_RPG\.tooling\0.3.3.0\p10\live-client\saves\DGR0330Acceptance\region\r.-1.1.mca","E:\Java\MinecraftMod\DarkGrey_RPG\.tooling\0.3.3.1\backups\10-saves\DGR0330Acceptance\region\r.-1.1.mca","1F69A2897803A9CDA9F46461452ABEC2FC028D96DB3DEEB085856EAE2C83D75A","True"
"E:\Java\MinecraftMod\DarkGrey_RPG\.tooling\0.3.3.0\p10\live-client\saves\DGR0330Acceptance\region\r.-1.2.mca","E:\Java\MinecraftMod\DarkGrey_RPG\.tooling\0.3.3.1\backups\10-saves\DGR0330Acceptance\region\r.-1.2.mca","C731B76B3EE5D66988AD952FEB1F41916C4790E78EE50760074A714D4899657F","True"
"E:\Java\MinecraftMod\DarkGrey_RPG\.tooling\0.3.3.0\p10\live-client\saves\DGR0330Acceptance\region\r.-2.-1.mca","E:\Java\MinecraftMod\DarkGrey_RPG\.tooling\0.3.3.1\backups\10-saves\DGR0330Acceptance\region\r.-2.-1.mca","B05FE3156F526C0A197AEB84954BBE08D5329E3FB67BFEFAD5DC5A60B18F946A","True"
"E:\Java\MinecraftMod\DarkGrey_RPG\.tooling\0.3.3.0\p10\live-client\saves\DGR0330Acceptance\region\r.-2.0.mca","E:\Java\MinecraftMod\DarkGrey_RPG\.tooling\0.3.3.1\backups\10-saves\DGR0330Acceptance\region\r.-2.0.mca","8B67A8DCF259E5FD65ED7FB52A93F31441D33F98A8BC61F2F8E53892DBE787BA","True"
"E:\Java\MinecraftMod\DarkGrey_RPG\.tooling\0.3.3.0\p10\live-client\saves\DGR0330Acceptance\region\r.0.-1.mca","E:\Java\MinecraftMod\DarkGrey_RPG\.tooling\0.3.3.1\backups\10-saves\DGR0330Acceptance\region\r.0.-1.mca","463414BA3FB35795FE9D5B0A812F6DF5FA01A76B01B9CAF94006BDAE88E740AC","True"
"E:\Java\MinecraftMod\DarkGrey_RPG\.tooling\0.3.3.0\p10\live-client\saves\DGR0330Acceptance\region\r.0.0.mca","E:\Java\MinecraftMod\DarkGrey_RPG\.tooling\0.3.3.1\backups\10-saves\DGR0330Acceptance\region\r.0.0.mca","B3CEA070E920F0CAE2788C5F33657FB8B1063E6BB25461B67646E0FA6ABC22DA","True"
"E:\Java\MinecraftMod\DarkGrey_RPG\.tooling\0.3.3.0\p10\live-client\saves\DGR0330Acceptance\region\r.0.1.mca","E:\Java\MinecraftMod\DarkGrey_RPG\.tooling\0.3.3.1\backups\10-saves\DGR0330Acceptance\region\r.0.1.mca","266AF48EB04F8706076E60B212B6DE0BD194351F6E3EF3D4A387A1D03B99E78A","True"
"E:\Java\MinecraftMod\DarkGrey_RPG\.tooling\0.3.3.0\p10\live-client\saves\DGR0330Acceptance\region\r.0.2.mca","E:\Java\MinecraftMod\DarkGrey_RPG\.tooling\0.3.3.1\backups\10-saves\DGR0330Acceptance\region\r.0.2.mca","272E76A682D7FD5A901C034F2C2533159AC858C995FDB9056528033A6C4202D7","True"
"E:\Java\MinecraftMod\DarkGrey_RPG\.tooling\0.3.3.0\p10\live-client\saves\DGR0330Acceptance\region\r.1.1.mca","E:\Java\MinecraftMod\DarkGrey_RPG\.tooling\0.3.3.1\backups\10-saves\DGR0330Acceptance\region\r.1.1.mca","4E39F1F066EC9ECFD6B3D08103A14E2CC8FFC2FB90D58BA472D986EFC84D2BFC","True"
"E:\Java\MinecraftMod\DarkGrey_RPG\.tooling\0.3.3.0\p10\live-client\saves\DGR0330Acceptance\region\r.1.2.mca","E:\Java\MinecraftMod\DarkGrey_RPG\.tooling\0.3.3.1\backups\10-saves\DGR0330Acceptance\region\r.1.2.mca","37DE56864EBD031F88809ABBEF91F9E04773EF11A5844DA1DE913550D02B7DA9","True"
"E:\Java\MinecraftMod\DarkGrey_RPG\.tooling\0.3.3.0\p10\live-client\saves\DGR0330Acceptance\stats\31c4910d-9b69-4725-8969-9ed53ac8a7dc.json","E:\Java\MinecraftMod\DarkGrey_RPG\.tooling\0.3.3.1\backups\10-saves\DGR0330Acceptance\stats\31c4910d-9b69-4725-8969-9ed53ac8a7dc.json","DC9E1255FB88D91F819927301B78782787F0E544F8EECD9199FF3EB4E231FA2F","True"
"E:\Java\MinecraftMod\DarkGrey_RPG\.tooling\0.3.3.0\p10\live-client\saves\DGR0330Audio\forcedchunks.dat","E:\Java\MinecraftMod\DarkGrey_RPG\.tooling\0.3.3.1\backups\10-saves\DGR0330Audio\forcedchunks.dat","8A1FF1D28CC89BEFE2B93AEC31A800604D46B8E653E6A106D409A240CDA20738","True"
"E:\Java\MinecraftMod\DarkGrey_RPG\.tooling\0.3.3.0\p10\live-client\saves\DGR0330Audio\level.dat","E:\Java\MinecraftMod\DarkGrey_RPG\.tooling\0.3.3.1\backups\10-saves\DGR0330Audio\level.dat","BA531A932C7BA070B8CEFC20017AAA018569D1B2553D37A6AE04331CDA77C88E","True"
"E:\Java\MinecraftMod\DarkGrey_RPG\.tooling\0.3.3.0\p10\live-client\saves\DGR0330Audio\level.dat_mcr","E:\Java\MinecraftMod\DarkGrey_RPG\.tooling\0.3.3.1\backups\10-saves\DGR0330Audio\level.dat_mcr","E937260B13B718867B4A82C0500DD68F652CEF125D9E31D8CA762B89977A6FC3","True"
"E:\Java\MinecraftMod\DarkGrey_RPG\.tooling\0.3.3.0\p10\live-client\saves\DGR0330Audio\level.dat_old","E:\Java\MinecraftMod\DarkGrey_RPG\.tooling\0.3.3.1\backups\10-saves\DGR0330Audio\level.dat_old","F868EAABB81454E5FD7581CE494BA7CF029AB3CBF75A93013DCC237FE62DB4BB","True"
"E:\Java\MinecraftMod\DarkGrey_RPG\.tooling\0.3.3.0\p10\live-client\saves\DGR0330Audio\session.lock","E:\Java\MinecraftMod\DarkGrey_RPG\.tooling\0.3.3.1\backups\10-saves\DGR0330Audio\session.lock","0F64ACE083ED044186A550679AF00E76E4D1ECB44F810A507BC3251E6673F8CE","True"
"E:\Java\MinecraftMod\DarkGrey_RPG\.tooling\0.3.3.0\p10\live-client\saves\DGR0330Audio\customnpcs\animations.dat","E:\Java\MinecraftMod\DarkGrey_RPG\.tooling\0.3.3.1\backups\10-saves\DGR0330Audio\customnpcs\animations.dat","358772BEA8F1322E111E2C72D59E35086EF0B16ED1BB66E6740C9CBFA7DCAA92","True"
"E:\Java\MinecraftMod\DarkGrey_RPG\.tooling\0.3.3.0\p10\live-client\saves\DGR0330Audio\customnpcs\customeffects.dat","E:\Java\MinecraftMod\DarkGrey_RPG\.tooling\0.3.3.1\backups\10-saves\DGR0330Audio\customnpcs\customeffects.dat","F7455AA6D6935A0F7142BF550DBFA97641B550249A10FE5BD4546748804776E2","True"
"E:\Java\MinecraftMod\DarkGrey_RPG\.tooling\0.3.3.0\p10\live-client\saves\DGR0330Audio\customnpcs\global.dat","E:\Java\MinecraftMod\DarkGrey_RPG\.tooling\0.3.3.1\backups\10-saves\DGR0330Audio\customnpcs\global.dat","2903950A2F0C53A49084569833CC54966FDA9662D326C32C0C600D97BCE06F4D","True"
"E:\Java\MinecraftMod\DarkGrey_RPG\.tooling\0.3.3.0\p10\live-client\saves\DGR0330Audio\customnpcs\linkeditems.dat","E:\Java\MinecraftMod\DarkGrey_RPG\.tooling\0.3.3.1\backups\10-saves\DGR0330Audio\customnpcs\linkeditems.dat","D2BD516D320F5FF11A0EFAC30368813B976A2468310BD76B2ED9DC94BF7CE696","True"
"E:\Java\MinecraftMod\DarkGrey_RPG\.tooling\0.3.3.0\p10\live-client\saves\DGR0330Audio\customnpcs\magic.dat","E:\Java\MinecraftMod\DarkGrey_RPG\.tooling\0.3.3.1\backups\10-saves\DGR0330Audio\customnpcs\magic.dat","EB171DFCF45C2105ECD4E1ED24F415199448AE1DCC4C80C10A42E0FDA2B7E4A2","True"
"E:\Java\MinecraftMod\DarkGrey_RPG\.tooling\0.3.3.0\p10\live-client\saves\DGR0330Audio\customnpcs\magic.dat_old","E:\Java\MinecraftMod\DarkGrey_RPG\.tooling\0.3.3.1\backups\10-saves\DGR0330Audio\customnpcs\magic.dat_old","EB171DFCF45C2105ECD4E1ED24F415199448AE1DCC4C80C10A42E0FDA2B7E4A2","True"
"E:\Java\MinecraftMod\DarkGrey_RPG\.tooling\0.3.3.0\p10\live-client\saves\DGR0330Audio\customnpcs\playerdatamap.dat","E:\Java\MinecraftMod\DarkGrey_RPG\.tooling\0.3.3.1\backups\10-saves\DGR0330Audio\customnpcs\playerdatamap.dat","8E9037D1682AEED56959EEFBA267377F44B110E3E148105DA17CCD2491529AEB","True"
"E:\Java\MinecraftMod\DarkGrey_RPG\.tooling\0.3.3.0\p10\live-client\saves\DGR0330Audio\customnpcs\playerdatamap.dat_old","E:\Java\MinecraftMod\DarkGrey_RPG\.tooling\0.3.3.1\backups\10-saves\DGR0330Audio\customnpcs\playerdatamap.dat_old","8E9037D1682AEED56959EEFBA267377F44B110E3E148105DA17CCD2491529AEB","True"
"E:\Java\MinecraftMod\DarkGrey_RPG\.tooling\0.3.3.0\p10\live-client\saves\DGR0330Audio\customnpcs\recipes.dat","E:\Java\MinecraftMod\DarkGrey_RPG\.tooling\0.3.3.1\backups\10-saves\DGR0330Audio\customnpcs\recipes.dat","D68C54191062924C232E7F1454933E7E6E3864F76E57F5EC260668F9D0C5BA83","True"
"E:\Java\MinecraftMod\DarkGrey_RPG\.tooling\0.3.3.0\p10\live-client\saves\DGR0330Audio\customnpcs\dialogs\Villager\1.json","E:\Java\MinecraftMod\DarkGrey_RPG\.tooling\0.3.3.1\backups\10-saves\DGR0330Audio\customnpcs\dialogs\Villager\1.json","38A3B2F7CD26133A39A9C9B3EDC2C65B867D169DE324B46B44A8ACDF67ADD7DF","True"
